Date,Open,High,Low,Close,Volume,DeliveryPct,FuturesOI,FII_Flow,DII_Flow,MF_Flow,SIP_Flow,PromoterPct,FiiPct,DiiPct,PublicPct,DividendYield,BonusIssues,StockSplits,Buybacks,PromoterBuying,PromoterSelling,MaxPain,IVRank,IVPercentile,OptionsPCR,BlockDealsVolume,BulkDealsVolume,PromoterPledging,MFHoldingChange,DailyTradedValue,BidAskSpread,MarketDepth,OrderBookImbalance,OpeningGapPct,FirstHourVolumePct,ClosingAuctionStrength,AppDownloadsGrowth,WebTrafficGrowth,SearchTrends,SocialMentions,JobPostingsGrowth,AnalystBuy,AnalystHold,AnalystSell,TargetPriceRevision,EstimateRevision
2025-07-07,3565.078620686346,3574.8830045666114,3540.518700719949,3546.757568359375,719539,47.60237778055002,994998,-0.39256072953471355,94.20125357774951,21.034910977644593,100.24127494284696,0.0,24.196668998765503,38.50304013408669,37.30029086714781,1.489870679565384,0.0,0.0,0.0,0.0,0.0,3545.0,45.00186391460016,45.023683485897415,0.9392098245810887,-18.334429464883705,16.171859583647844,10.13529413540659,0.02435864979055004,255.20303939797364,0.012365411487317457,1.0672206191080433,-8.428456004078024,0.5165577847894924,31.51807928405945,-5.492685177173458,20.048062905144057,14.5973071866333,8.425737581505684,9.516654181572717,4.512065346668542,26.0,8.0,4.0,0.9236404824455157,1.1557132299759791
2025-07-08,3545.3710857718625,3579.0422078155057,3525.5645433932486,3571.515625,1513912,52.467781950765065,994875,30.724494304850992,23.192581535599082,15.80804905983519,99.94848072207401,0.0,24.198034286814735,38.502066364652336,37.29989934853293,1.4972490763625788,0.0,0.0,0.0,0.0,0.0,3570.0,44.80519810698394,42.18228526036533,1.0436071042484079,-32.06474251243097,-17.27473952022312,10.238452070935544,-0.0018649232977487294,540.6960362875,0.025420506019153848,0.9343046559478955,37.79579192109452,-0.03909155223580427,27.698501868834146,-2.944390053104204,20.38132117366095,14.374667976164885,8.102978677640374,8.878562851201922,4.9105984300710555,26.0,7.0,3.0,2.6176561839113996,0.641343511258738
2025-07-09,3570.1292993238308,3570.2284287483444,3533.6852126281756,3545.073974609375,1008876,39.98531838152307,974390,-27.40721279450554,18.41447361231085,-7.670061547404519,99.94392851648668,0.0,24.195669429590307,38.50283990561913,37.30149066479056,1.5001425695218593,0.0,0.0,0.0,0.0,0.0,3545.0,44.75501392718007,47.23394849612998,0.8304982399003651,52.88109535711156,4.800435052941709,10.32344849970218,0.03127310045568252,357.6540051208008,0.013984585257648296,0.9165044285420968,7.398257511049825,-0.03881617278852688,22.1266129840292,7.630628959191093,20.388044709084838,13.720112456658798,7.97903651798486,10.041172793582582,5.130548084826975,25.0,6.0,3.0,-2.4732969963485667,-0.016914369690984643
2025-07-10,3540.4194609455244,3555.175238350839,3534.4774982138674,3540.122314453125,1063910,43.79184269885729,980953,47.91233401957018,-45.5890275873686,45.822591001951395,99.98667955787448,0.0,24.192671638088747,38.50157832478227,37.30575003712898,1.4969681114533062,0.0,0.0,0.0,0.0,0.0,3540.0,44.76266908983089,46.619862134121455,1.0052135516076706,21.268483398825506,-42.23525561353923,10.615479867640847,0.057998845145484396,376.63715315698244,0.026343659188382954,0.8469608330303031,7.105344213318109,-0.13129524791830233,35.255478391243,-4.284978156444632,21.718117759555337,14.336366604207772,7.971701537526047,9.4980119269511,5.184971345273344,26.0,6.0,3.0,-1.1559111305068044,-0.464679915625191
2025-07-11,3540.419451110438,3551.9073424046946,3501.3015299023646,3506.352294921875,1439747,40.782742956254516,1000944,-25.33775601171584,16.958814881350975,-2.495592461766634,99.9423518412005,0.0,24.192295498022908,38.500900183294604,37.30680431868249,1.5023344665890113,0.0,0.0,0.0,0.0,0.0,3505.0,44.494250682323695,44.44342727589789,1.0260098244329374,-87.77968937920717,-7.743897213234295,10.421961595061013,-0.039058912951850516,504.8260197556885,0.015986086119450495,0.9898353111159435,14.503107257085182,0.008393400874872812,25.24147181412075,-4.89348361358645,22.339253634488877,14.331079483106425,7.865704173375591,10.23046746346273,4.9785555488425866,26.0,7.0,2.0,2.9338215271127113,1.3449965723259845
2025-07-14,3506.35228822281,3514.373792805488,3454.260985141215,3462.08447265625,1358844,57.50669745596191,1008997,-40.178873908069,-60.287202431297615,-4.387309715087493,99.97581123809456,0.0,24.191583990432964,38.497845248884744,37.310570760682296,1.501903635321976,0.0,0.0,0.0,0.0,0.0,3460.0,44.37606589966834,42.85894702385701,0.8850478055812455,-38.46283263782807,-9.809590011728497,10.130866125414647,-0.005395659203595072,470.44327131621094,0.01089258587414258,1.071371737994196,-0.7671513650560057,-1.9105510688560516e-07,27.743310048795394,2.572050000602766,22.33696923419216,14.248087688799489,8.572297345414354,8.943191473742026,4.906086032617656,26.0,6.0,3.0,0.6341037355274839,0.0012868690425117957
2025-07-15,3484.961058312576,3486.941712508832,3448.0218091965844,3460.202880859375,1585193,47.34904890321078,976324,59.51779258163648,-20.896900858792506,20.110089426305997,100.08564690959192,0.0,24.191726176903014,38.499459039079056,37.308814784017926,1.497472741691947,0.0,0.0,0.0,0.0,0.0,3460.0,44.290616738627804,42.891735471901754,0.8933944097967537,-44.889584072597614,14.746368261325852,10.1594635390898,0.04206021515406915,548.5089385318115,0.012141665799039983,1.138995350542367,9.063627949719107,0.6607749128308842,32.235233229446436,-2.252903017455074,21.788949326879965,14.729054351202429,8.374383882180576,8.618451154107959,4.906121796704745,27.0,5.0,4.0,1.8036607864181156,0.14970883712954708
2025-07-16,3470.1062201927107,3481.9901456043294,3443.367388016568,3469.908203125,1266964,54.632486026645466,947310,-12.237857127270496,-2.3625872967989,39.668977175932625,100.30417079208097,0.0,24.19166402212568,38.498337597793224,37.3099983800811,1.4895754482730075,0.0,0.0,0.0,0.0,0.0,3470.0,44.039633391148186,43.91207307008861,1.00005724858013,-3.8887489562764017,33.990462902116114,10.03017313630825,0.004880609809751824,439.62487766640623,0.010851220496757727,0.7209186354094472,15.79451617435456,0.2862068981017694,38.26089615971652,-3.624727077377635,21.93010681383604,14.906682721554892,8.638790578919597,8.619980513883803,5.003372106701617,27.0,5.0,5.0,-3.473708064878476,0.09990449447446764
2025-07-17,3480.9998971151767,3480.9998971151767,3433.959357964972,3440.396484375,2217275,46.44020749356949,979126,-64.88098023184544,43.19358667497236,34.853886910491696,100.18496182024909,0.0,24.190958405000377,38.499781570887365,37.30926002411226,1.4882331744475301,0.0,0.0,0.0,0.0,0.0,3440.0,43.98923258823766,44.95768560516094,0.9655155371954894,27.680538908205058,54.93079719513735,10.077134947272969,0.051943677192446816,762.8305114892578,0.011359823393044845,1.1000321236266237,31.32867229768237,0.3196538162072286,22.99690358983713,2.900759607576302,22.36580551319512,15.152067583280502,8.74010370702511,9.818447105381816,4.639712912654121,28.0,4.0,5.0,-0.9418723323014757,0.9875197430513274
2025-07-18,3455.2512679662464,3465.1545390122947,3416.628510886658,3431.285400390625,1818696,50.80448086794079,978061,20.534382211382233,39.96973723337222,-1.2094182417059471,100.23771405694302,0.0,24.19020048037062,38.50119119118865,37.30860832844073,1.4913142640390178,0.0,0.0,0.0,0.0,0.0,3430.0,44.070551713518,43.90358869778737,0.9873957406376113,-13.781686886249215,2.8605100470097344,9.92496597931609,0.0054939497264564294,624.0465032548829,0.017318868780681587,1.0875782807086565,12.2882332827221,0.43177533922939565,30.149617247832765,-5.586163088659436,21.731453581519833,15.054977845187542,8.958189269107034,10.382215430043942,4.527990387213095,27.0,5.0,5.0,1.7732127924061745,0.43652014508172315
2025-07-21,3434.0585016330883,3474.166750969609,3411.5778820384844,3468.91796875,1521623,50.70520645078788,997842,43.40778328965769,-16.775502261980794,4.81444542791958,100.12160947829433,0.0,24.189008090940092,38.50483720651675,37.30615470254316,1.4961360006917832,0.0,0.0,0.0,0.0,0.0,3470.0,43.758981566198095,43.28205247392731,1.0075239394581106,-31.21801332400642,-8.110180986737785,9.635627378405289,0.11235925255463967,527.8385366363282,0.027436111130969,1.1051368260467558,4.713683334100938,0.08081814593876775,31.5936588855342,8.40114246494439,22.12358544708186,15.070352098152856,9.001874318422647,8.779544257561632,4.680415981010019,26.0,6.0,4.0,-2.9720479271385756,-0.09440378858613035
