Date,Open,High,Low,Close,Volume,DeliveryPct,FuturesOI,FII_Flow,DII_Flow,MF_Flow,SIP_Flow,PromoterPct,FiiPct,DiiPct,PublicPct,DividendYield,BonusIssues,StockSplits,Buybacks,PromoterBuying,PromoterSelling,MaxPain,IVRank,IVPercentile,OptionsPCR,BlockDealsVolume,BulkDealsVolume,PromoterPledging,MFHoldingChange,DailyTradedValue,BidAskSpread,MarketDepth,OrderBookImbalance,OpeningGapPct,FirstHourVolumePct,ClosingAuctionStrength,AppDownloadsGrowth,WebTrafficGrowth,SearchTrends,SocialMentions,JobPostingsGrowth,AnalystBuy,AnalystHold,AnalystSell,TargetPriceRevision,EstimateRevision
2025-07-15,2008.286265882028,2044.2555721366314,2002.3912718526099,2034.763671875,888117,48.79976426150147,999689,85.055537274351,-77.82807762828189,40.94535521125084,100.01931203765591,60.7,8.800349765044382,7.500056563370305,22.999593671585302,1.4946171476289436,0.0,0.0,0.0,0.0,0.0,2035.0,45.119330268297475,47.950805943284195,1.0167651643487554,22.235857239300582,-56.6634025125915,9.971465276668239,0.023253609050186665,180.71082079746094,0.02454551987409763,1.0527800594083938,10.177489670222812,-1.3012521482936446,26.10742807352699,-0.9809212859905204,20.763143681900605,14.563930624221491,7.505296561371334,13.06960852888359,4.788629168662026,26.0,8.0,2.0,2.3152291879033036,-0.05771569550552336
2025-07-16,2038.360640211254,2041.9575465530565,2016.3793968303908,2034.26416015625,633132,52.91912003029957,958786,30.21829906932395,-64.08114494326742,20.80081019630564,100.06694242834625,60.7,8.7993543773424,7.502984454345158,22.997661168312447,1.4907261816879773,0.0,0.0,0.0,0.0,0.0,2035.0,45.08166405170138,45.14803888605557,1.054323510424358,-31.74851321691515,12.464600639255742,10.146915860744478,0.01279029142742976,128.7957736248047,0.010573313460908411,1.0324113018318117,-5.516651884381851,0.1767757300748027,26.69494757729655,-0.19508525258092868,21.254738668833543,14.960043754618997,7.336384598699191,10.931914372731399,4.77988551384747,27.0,8.0,1.0,-0.8912748289126069,-0.20527874353628778
2025-07-17,2035.8627286022192,2045.7543123077235,2018.5775516706428,2024.772216796875,458912,64.06682209479925,958521,34.56841173382738,-21.560242605034723,24.371962501771947,99.8901636090384,60.7,8.79643703490765,7.504038393325263,22.999524571767083,1.4938469328466757,0.0,0.0,0.0,0.0,0.0,2025.0,45.23289457326,48.503180536668154,0.9683285530115605,83.03740094497506,-20.93154951890124,10.35700210231989,0.05489178174324194,92.91922675546876,0.012965161365200826,1.0307339130487103,14.833404709232179,0.07858214666901789,30.156036169835605,5.256021584897807,22.523714406419867,15.176853702353617,7.134981197266831,11.873086602463228,4.719428030013186,27.0,7.0,2.0,-2.1321627978345576,-0.4623677961246309
2025-07-18,2028.1694219260878,2037.161748926332,2005.5887140742786,2027.86962890625,995783,54.785919975635444,992284,-38.466537675650635,-13.825844826080878,59.851660308224794,100.08114845528137,60.7,8.797309788214507,7.503097684410781,22.999592527374716,1.4971231942425876,0.0,0.0,0.0,0.0,0.0,2030.0,45.552981855037956,43.55341985589207,0.9978694430072652,29.333270739405215,-2.3424791125220654,10.41382194599901,0.053416329740729185,201.93181026811524,0.025200942624676533,0.9277248494674086,16.827297965400554,0.1677820893150676,28.898442423599572,3.9090365567656864,22.559726539009375,15.311502091784478,6.956953790321128,10.214236034884788,4.703569406914219,27.0,8.0,2.0,1.7313005337793193,0.037875297043151096
2025-07-21,2025.1718246698258,2054.2469886864906,2015.879705360578,2052.148681640625,999643,51.62134367653961,1029038,38.89919119231556,65.32508816436938,18.128781757470954,99.95316182585924,60.7,8.797873265641307,7.503639408986314,22.998487325372366,1.493531343776705,0.0,0.0,0.0,0.0,0.0,2050.0,45.21502166891425,49.3527497293897,0.9841884602773578,-4.964596267521305,8.257532452243588,10.370410605948267,-0.0028673671724790926,205.14160645612793,0.017543898705115687,1.0969980459755497,11.8919851047465,-0.13303637462528967,39.768229445434386,1.183569220061249,21.8291566642577,15.55406512492206,6.833074761696981,9.313200916185506,5.052293354504701,28.0,8.0,3.0,-0.5953286286099635,-0.4686386347463523
2025-07-22,2046.154056481174,2047.2530942664,2013.4818621777058,2037.861083984375,1214275,53.31985750724607,1004173,-39.95290045669431,-69.30255999773524,20.995534057550294,99.99425999185023,60.7,8.797820144993398,7.503925116000335,22.99825473900627,1.498076607999115,0.0,0.0,0.0,0.0,0.0,2040.0,45.473378535176494,44.94999150494945,1.0878403278740911,-36.42363690684165,11.549412221282246,10.31760168719206,0.05698350556508783,247.4523767755127,0.023908125966310395,0.9482299176179724,2.609685207847121,-0.2921145632907337,25.15083671495328,-5.667376342395515,22.84443876027367,15.516864466235758,6.322287132980664,9.935001645654713,4.934637769081783,28.0,9.0,4.0,-1.3889967843637039,3.3713759559405547
2025-07-23,2045.9540288892078,2061.4408131857226,2031.965965653646,2058.7431640625,878101,52.059326156172105,997247,53.12099755733589,80.42585101816361,-2.720319325089534,100.14450929938538,60.7,8.79400358622573,7.502465019179797,23.003531394594475,1.4946133638681791,0.0,0.0,0.0,0.0,0.0,2060.0,45.60628599068935,46.55308852637116,1.052374984696105,66.35509512965866,26.13910776215633,10.670529010609602,1.1836041494153043e-05,180.77844311064453,0.014980174096577818,0.8606486086948058,17.550934225370742,0.39712937100745477,34.46279263666091,-4.2274270456010115,22.627840858013,15.770771296791978,6.4857697025445695,10.60335940163114,4.704249747969954,28.0,9.0,3.0,-1.6983313808164295,2.038168804824054
2025-07-24,2058.7432917190285,2058.8433040356126,2023.2735577437672,2030.5673828125,658995,39.59505414142873,1035348,-18.396705600915844,-27.347255547431722,23.35437735464322,100.03973120192431,60.7,8.79599021224923,7.501334178878703,23.002675608872053,1.4961925341728886,0.0,0.0,0.0,0.0,0.0,2030.0,45.702515488109505,43.674746790269815,0.9283387667056668,36.70944573691099,19.83789383347661,10.520958515353843,-0.01168820649160279,133.81337524365233,0.011191831945988755,0.9576995947927696,-1.9639466847700744,6.200701999954946e-06,30.844982615479857,2.568006439318818,23.30218144451118,15.827842214671493,6.345561553973007,10.395540593760362,4.4239263608247095,28.0,9.0,2.0,-0.36543164305514975,2.1332012380995464
2025-07-25,1997.2956303402689,1998.2947777291333,1931.2520123295676,1984.10693359375,4102292,46.899128711944684,974312,-8.282670269334318,-13.54885740180432,37.56187371763262,100.15077700940924,60.7,8.796105006379365,7.502953387992853,23.000941605627787,1.4996019746923748,0.0,0.0,0.0,0.0,0.0,1985.0,45.93165280685922,45.646482365908206,0.951406151743968,-8.700840286184116,6.581840810588432,10.345853793170903,0.01614806910759132,813.9386000826172,0.01036618122458073,0.7531100372918721,29.15339620479516,-1.638544613385204,34.559584504508095,3.994854068644323,23.936585008771075,16.329617342509962,5.6786238446311685,11.549269339946344,4.517315837563711,29.0,9.0,1.0,1.1457894832983115,-3.0505742232410373
2025-07-28,1988.3033189817295,2021.2751830653463,1969.4194087951385,1976.11376953125,1469727,52.41919984085698,993223,-183.60144735576824,-89.167682748533,6.065259920492002,100.16658756615307,60.7,8.800887976047848,7.501606691283663,22.99750533266848,1.4975688728293755,0.0,0.0,0.0,0.0,0.0,1975.0,45.93739207481983,45.60952377890963,0.9361871821790516,-28.23581377407391,-12.621469807807795,10.189924439650419,0.01709803554428986,290.43477621518554,0.02970918006343415,0.9669070226651393,-16.784911885699568,0.2114999608604114,29.371908056142797,2.725281017102421,24.05259460641844,16.434866171754695,6.187577264997406,11.386719378746085,4.496102458861111,28.0,9.0,1.0,4.446536442028652,0.8247666626623891
