Date,Open,High,Low,Close,Volume,DeliveryPct,FuturesOI,FII_Flow,DII_Flow,MF_Flow,SIP_Flow,PromoterPct,FiiPct,DiiPct,PublicPct,DividendYield,BonusIssues,StockSplits,Buybacks,PromoterBuying,PromoterSelling,MaxPain,IVRank,IVPercentile,OptionsPCR,BlockDealsVolume,BulkDealsVolume,PromoterPledging,MFHoldingChange,DailyTradedValue,BidAskSpread,MarketDepth,OrderBookImbalance,OpeningGapPct,FirstHourVolumePct,ClosingAuctionStrength,AppDownloadsGrowth,WebTrafficGrowth,SearchTrends,SocialMentions,JobPostingsGrowth,AnalystBuy,AnalystHold,AnalystSell,TargetPriceRevision,EstimateRevision,SupportZone,ResistanceZone,HigherHigh,HigherLow,LowerHigh,LowerLow,ETFFlow,EventRiskDays
2016-06-20 11:14:40.798453,300.0,302.4880414695098,296.54266887532873,300.0,500000.0,45.0,1000000.0,0.0,0.0,100.0,50.0,46.4,18.2,17.5,17.9,1.2,0.0,0.0,0.0,0.0,0.0,300.0,30.0,35.0,1.0,137.13748604469131,1.228695860855392,9.782872142860523,-0.07138616418724807,15.0,0.017695484760893006,0.9986172577939,-7.926668397128038,0.0,23.247539545546356,-1.3411235254387623,20.149862512401544,14.717816129024785,8.041014966132613,13.818955436616976,4.9612747728785,25.0,7.0,3.0,4.033150728445584,0.3369101698710617,288.0,312.0,0.0,0.0,0.0,0.0,17.067310561536004,0
2016-06-21 11:14:40.798453,299.82025811154074,301.1186302606083,299.82025811154074,300.8303448911563,739351.0403406828,46.66962335265911,997970.06945979,-14.230477461611187,52.70267810777355,40.719106358653065,49.81791670735777,46.4,18.2,17.5,17.9,1.1975649132227437,0.0,0.0,0.0,0.0,0.0,300.0,27.665866183479388,35.70190362619725,0.9566330718226677,-7.133458389330457,8.230879391198552,9.649624624119525,-0.006884346036879194,22.241922846132283,0.017543201739708324,0.986455275350936,-0.7768066910212058,-0.059913962819753884,23.99332705692907,6.611585665260873,20.40764591169348,14.530213605535728,8.290909260210627,14.263572760824061,5.243750598796763,26.0,6.0,3.0,1.683645063675393,-0.6339752241371404,288.79713109551005,312.86355868680255,0.0,1.0,1.0,0.0,-93.99773978016589,1
2016-06-22 11:14:40.798453,300.7509076927478,300.7509076927478,281.2650452865775,284.2049812722267,1047361.87391353,50.55107997459872,907370.2382523194,-33.68080099466855,-3.9333282297584518,14.105838588871446,49.75278847915597,46.4,18.2,17.5,17.9,1.184470801894669,0.0,0.0,0.0,0.0,0.0,285.0,27.042691859076246,35.38888422707426,0.9468847144360002,-40.749843233793,-1.6957690113664814,9.714789160951728,0.017249352956425077,29.766546176083903,0.015043584445355643,1.015217941129432,-22.787504733144623,-0.026405979236326243,31.95998439605352,-10.50453488425433,20.243675659940358,14.606478572601793,8.238227123429507,12.223645733244561,5.059790046122123,26.0,5.0,3.0,-3.1599420624470556,-1.259895443838348,272.8367820213376,295.57318052311575,0.0,0.0,1.0,1.0,-29.686365066810012,2
2016-06-23 11:14:40.798453,283.69247617749716,283.69247617749716,269.909399919968,273.3882076429129,2049491.441282988,48.78131372317861,842467.0222525161,6.678645209879001,27.529903777660536,18.609887899613447,49.58995050425857,46.4,18.2,17.5,17.9,1.1929501666540603,0.0,0.0,0.0,0.0,0.0,275.0,25.476323070078575,36.45964256895394,0.8506548517672915,-10.777865545502795,-23.694548003195404,9.495670536560613,0.13259118948102766,56.03067917118464,0.01441869166152256,1.0517641870789154,-9.900156720002116,-0.1803293849514301,33.13410478585651,-3.8040238506234596,20.51446049127337,14.848744886643885,8.131398960866795,11.152063592880543,5.039864042804896,27.0,5.0,4.0,1.149382617895185,1.610047200440086,262.4526793371964,284.3237359486294,0.0,0.0,1.0,1.0,220.60086258318364,3
2016-06-24 11:14:40.798453,272.7176570359054,272.7176570359054,264.1803657393184,268.49192441629276,1237748.090296034,50.11806279656183,796318.423063032,-8.691161099901473,58.41843603629365,8.965705790720335,49.63258686651992,46.4,18.2,17.5,17.9,1.213364874629847,0.0,0.0,0.0,0.0,0.0,270.0,22.555701884240264,35.67139688670787,0.94214445529267,-28.285171989706377,1.6680866264178602,9.340624424703716,0.029160486865046794,33.23253667061735,0.02105423230292795,0.8238232186898576,1.016228561359998,-0.24527415165007455,21.406278280140857,-5.131370882168183,20.59424095938289,14.718705503242761,8.220979220117597,10.856083207402632,5.174218437239894,28.0,6.0,3.0,1.9878227825689538,-2.488015161705653,257.75224743964105,279.23160139294447,0.0,0.0,1.0,1.0,3.2678574492324373,4
2016-06-27 11:14:40.798453,268.6889525145048,271.01144763636825,264.3677364185958,266.43017370807405,677383.2975576478,41.78585141980089,793609.3016847634,-41.10000014092902,11.239862777338793,25.749337042321983,49.54349279068549,46.4,18.2,17.5,17.9,1.2233845942496158,0.0,0.0,0.0,0.0,0.0,265.0,22.701450423658773,37.100526326629314,0.8685545963844877,-23.986394618385695,10.834847287304596,9.29220316696549,0.07810786127153099,18.047534963523212,0.0228878843232571,0.9692469074248596,31.563681416381634,0.07338324928781445,24.42490803828732,-2.158708267592137,19.588234899326444,14.80315931526923,8.368842509770653,12.694169639991344,5.515829903617628,29.0,6.0,3.0,0.18651967406031372,-1.7488188195016574,255.77296675975109,277.08738065639704,0.0,1.0,1.0,0.0,29.851185467605543,5
2016-06-28 11:14:40.798453,266.262384307906,267.5966732633526,263.5723602399979,265.21698430216776,577399.4345806518,45.63621341867798,787228.6169321232,44.01567056544206,-32.57170863533034,10.285960167656082,49.73961597692602,46.4,18.2,17.5,17.9,1.2253363713719343,0.0,0.0,0.0,0.0,0.0,265.0,21.689195028146727,39.25198079351479,0.9876193144461878,-19.257544368246357,1.015896855732574,9.154354929161165,0.051771058719699434,15.313613677725726,0.012015847276145249,0.8991068470954054,-1.8632343842157646,-0.06297687601700802,32.43919757917378,-1.9438803776962206,19.06744095149662,14.804599763258599,8.298925525559515,10.546341992794236,5.515282268374382,28.0,6.0,3.0,-0.5226179047230299,0.05717303139951657,254.60830493008103,275.8256636742545,0.0,0.0,1.0,1.0,6.604331499992426,6
2016-06-29 11:14:40.798453,264.75920587802,268.9496435389638,264.75920587802,267.641269542588,766460.5252973187,56.15096391960665,792056.7821903464,23.944450514175696,29.049341129942967,67.30850687571406,49.87302848153372,46.4,18.2,17.5,17.9,1.211756057828102,0.0,0.0,0.0,0.0,0.0,270.0,23.47498555908908,39.94195069164812,1.0249669052570425,70.31079640762907,-4.206974402725337,9.379879051289926,0.0667136129438675,20.513646804485326,0.010675704596000956,0.984352791688711,-19.956099877460563,-0.17260524447642622,23.222846610817754,2.404759457678666,19.097385703569717,14.88684226399246,8.063185354816467,12.65957108906772,5.263796471391018,29.0,5.0,2.0,-2.2891495728287654,-1.668155226075682,256.9356187608845,278.34692032429155,1.0,1.0,0.0,0.0,-56.893974320416135,7
2016-06-30 11:14:40.798453,267.6880062689817,267.6880062689817,255.7487834418309,259.9233605169821,856840.7925252538,46.206044781874226,749669.3250288289,-34.44810713661457,27.393757877223514,-10.863842705267615,49.81569745253921,46.4,18.2,17.5,17.9,1.2119846242894516,0.0,0.0,0.0,0.0,0.0,260.0,20.284574843236555,40.52354354418912,0.8886778525199419,-45.00426451633268,5.058657253048817,9.344811089572241,0.07548310134355872,22.27129382211982,0.014972160428835302,1.105236782979224,-2.7909847870934477,0.017462451315366598,27.076397851296395,13.802989778460283,18.23155530099058,14.922276588438931,7.846042884741855,10.587878121389549,5.337308845482607,28.0,5.0,1.0,1.6867009339156733,-1.084734545865029,249.5264260963028,270.3202949376614,0.0,0.0,1.0,1.0,-76.3416283879935,8
2016-07-01 11:14:40.798453,259.72609254543477,270.2845685117732,259.72609254543477,270.24546602767225,820435.2775513247,49.135364845055165,830378.3109654401,63.97883835963158,-33.36538084455175,46.77796771014318,49.95004617820285,46.4,18.2,17.5,17.9,1.2125404050009594,0.0,0.0,0.0,0.0,0.0,270.0,22.00162583873217,40.2005646939545,1.0207976244492687,-78.15785650421631,13.671429061048679,9.326042803397982,0.06189953181835456,22.171891392740037,0.02731927274040346,0.9186685353542451,9.240192711526067,-0.07589466801096957,31.63509491514126,-12.061532784718093,18.35345346731424,14.289537429645188,7.924111404873044,11.47875620747411,5.2407607058417405,29.0,6.0,1.0,-2.6134899464777086,-3.7473304603338704,259.43564738656534,281.05528466877917,1.0,1.0,0.0,0.0,89.97161954095317,9
