Date,Open,High,Low,Close,Volume,DeliveryPct,FuturesOI,FII_Flow,DII_Flow,MF_Flow,SIP_Flow,PromoterPct,FiiPct,DiiPct,PublicPct,DividendYield,BonusIssues,StockSplits,Buybacks,PromoterBuying,PromoterSelling,MaxPain,IVRank,IVPercentile,OptionsPCR,BlockDealsVolume,BulkDealsVolume,PromoterPledging,MFHoldingChange,DailyTradedValue,BidAskSpread,MarketDepth,OrderBookImbalance,OpeningGapPct,FirstHourVolumePct,ClosingAuctionStrength,AppDownloadsGrowth,WebTrafficGrowth,SearchTrends,SocialMentions,JobPostingsGrowth,AnalystBuy,AnalystHold,AnalystSell,TargetPriceRevision,EstimateRevision,SupportZone,ResistanceZone,HigherHigh,HigherLow,LowerHigh,LowerLow,ETFFlow,EventRiskDays
2016-06-20 11:14:40.798453,2400.0,2424.0340597354098,2378.139771860231,2400.0,500000.0,45.0,1000000.0,0.0,0.0,100.0,50.0,68.6,13.2,12.5,5.7,1.2,0.0,0.0,0.0,0.0,0.0,2400.0,30.0,35.0,1.0,55.93035781466244,20.174125281625425,9.914377218221938,-0.02045907867814403,120.0,0.018216754617146586,0.9299688592839462,14.793261828739304,0.0,37.033741036070936,2.410136786635497,20.051605702176335,15.390051339925748,8.067248987039447,12.578407993507094,4.8422843428123485,26.0,7.0,4.0,1.2361672879800392,-0.5880269088991896,2304.0,2496.0,0.0,0.0,0.0,0.0,-19.433352157357646,0
2016-06-21 11:14:40.798453,2407.959934562908,2407.959934562908,2338.1857169516943,2340.348350735912,831105.0186237125,42.60898413871662,930698.1814100329,-20.58112327163129,-12.356708677906592,19.005822133776277,49.80877175731018,68.6,13.2,12.5,5.7,1.2082172657102312,0.0,0.0,0.0,0.0,0.0,2340.0,28.647094098802622,33.11147506248474,0.8313496667392754,-50.79633381230605,-14.054353011243805,9.868680733125748,0.10874065303802184,194.50752596243447,0.013491412024691642,0.912080082525726,-18.086560402654552,0.3316639401211698,33.82658981401585,-1.761290379068297,19.51260344874266,15.36575957208877,8.05709181645267,12.188810774662883,4.402829515590972,26.0,8.0,3.0,-0.91317187584448,-2.263823657722748,2246.7344167064753,2433.9622847653486,0.0,0.0,1.0,1.0,-36.062244172411496,1
2016-06-22 11:14:40.798453,2343.463563884698,2347.4879625220974,2331.6847560918673,2341.017713792,921408.8841158017,50.962989920960375,914594.229733083,-128.89034551466426,42.24965266474102,30.286159323247656,49.92864995593266,68.6,13.2,12.5,5.7,1.19241332847598,0.0,0.0,0.0,0.0,0.0,2340.0,29.494294457035608,36.02257902771326,0.9265156500349,-25.42642966149075,9.219896480889169,9.88745348891915,-0.02209121354857636,215.70345193604118,0.025997595816606878,0.9077541090112474,-0.9839179823664185,0.13310895140061232,38.43240173936572,0.5656474536665104,18.945951586968647,15.701376212686869,7.307760850454359,10.44614668058516,4.565477945788949,26.0,9.0,2.0,2.5245325299339845,0.22657824756993658,2247.3770052403197,2434.6584223436803,0.0,0.0,1.0,1.0,-27.301940472160098,2
2016-06-23 11:14:40.798453,2343.3699652439955,2343.3699652439955,2276.4958797315026,2297.0489844990057,718147.5472898642,52.45607473484053,882324.4335821647,76.90235693267698,26.448654358013627,26.91140354289197,50.173942247358305,68.6,13.2,12.5,5.7,1.1840745468203437,0.0,0.0,0.0,0.0,0.0,2295.0,29.334466490795762,37.117242304142394,0.9933696878913859,-37.096684011244264,1.1851349856970836,9.816466462713052,0.039452049556774955,164.9620094222634,0.01614866584063541,1.0042759641444587,-13.894008346447887,0.10047986557885863,28.641733287450123,2.635178598888705,19.509360156319453,15.172505429119534,7.425956393061609,8.874332848264562,4.721103026413535,26.0,10.0,1.0,4.616274394677264,1.110769167133556,2205.1670251190453,2388.930943878966,0.0,0.0,1.0,1.0,-191.03002574071004,3
2016-06-24 11:14:40.798453,2293.624146566928,2293.624146566928,2226.5318205852864,2248.703512561619,878992.6197986857,50.485534732303954,848772.9505472119,42.73045131782865,4.059041794648105,14.126705575836365,50.116480630263105,68.6,13.2,12.5,5.7,1.1788566961233846,0.0,0.0,0.0,0.0,0.0,2250.0,27.348656515727185,37.86122230840898,0.9385068409645264,22.34707884875887,10.767523767831676,9.752696125462627,-0.008498002447349391,197.65937916570442,0.01733337481634676,0.9638979862774028,-13.92928189045989,-0.14909729636542554,31.90834352322727,-4.729786207787614,20.337980582156284,15.280344958478715,6.76515967137045,9.211858260876218,4.584000248517586,27.0,9.0,2.0,-1.7250464831347627,4.354780117264846,2158.755372059154,2338.651653064084,0.0,0.0,1.0,1.0,124.00476375546938,4
2016-06-27 11:14:40.798453,2246.757758361463,2246.757758361463,2200.6135822263636,2228.1125270296566,668475.7203500529,48.93355523403058,835687.1581388767,48.14865329461037,53.1537263030173,17.537442838623488,50.34475474132891,68.6,13.2,12.5,5.7,1.1746212762207555,0.0,0.0,0.0,0.0,0.0,2230.0,28.345631084165266,36.51879326548047,0.9643315065913547,4.676367553551768,21.962187016374482,9.418621735465118,-0.03918354551299717,148.94391265271267,0.01894476420360664,0.9777522173530695,4.786193538596491,-0.08652782322287901,31.971698602339288,0.8037923629822836,18.996787574856203,15.532848091477709,7.291779742513796,10.848347687625676,4.2462989718588995,26.0,10.0,3.0,-1.022690736565652,2.140272607491617,2138.9880259484703,2317.237028110843,0.0,0.0,1.0,1.0,175.4517182321169,5
2016-06-28 11:14:40.798453,2226.7152763144845,2326.105516955398,2226.7152763144845,2296.148621995037,817782.665214717,51.18673917149968,888922.0561885424,38.16489875089213,-33.990403686790756,38.20394004932991,50.42079099881101,68.6,13.2,12.5,5.7,1.1804371550865573,0.0,0.0,0.0,0.0,0.0,2295.0,28.520523503136708,35.288327838759926,0.9203457579958038,55.692344963255294,7.984842017987226,9.879916593462948,-0.0038037208268872913,187.77505398242013,0.01667956268752882,1.0453636655138134,-30.483724010905647,-0.06271006056569114,33.33255668315829,-3.8210201858216806,19.70264153383409,15.198599947406848,7.04249577208318,10.003878911661246,4.068389043358722,27.0,9.0,2.0,0.93226280388585,-1.7896105687472585,2204.3026771152354,2387.9945668748387,1.0,1.0,0.0,0.0,78.47562580335483,6
2016-06-29 11:14:40.798453,2295.764831748899,2380.6714165327385,2295.764831748899,2347.7185187026885,731040.0861950065,44.32300561269973,947453.9947372884,4.683147493896976,-69.0521992226563,18.694341227788478,50.783931014036774,68.6,13.2,12.5,5.7,1.186766983032269,0.0,0.0,0.0,0.0,0.0,2350.0,28.631567316343894,35.58284303197402,1.1792981511203338,-57.26145667242948,28.48189945061858,9.90332614748849,0.016846506741733155,171.62763482740263,0.02841502310333288,1.1156721562154743,46.50135824957177,-0.016714521109908464,31.549387329449996,2.05592525579981,19.77613518170545,15.554645734514192,7.107042222936475,9.727063301362204,4.050048614048021,28.0,9.0,3.0,0.9076826034615328,-0.35652503120430107,2253.809777954581,2441.627259450796,1.0,1.0,0.0,0.0,54.37102021073484,7
2016-06-30 11:14:40.798453,2355.7403298307418,2388.9476780182663,2338.3641539942873,2367.3179881478295,970623.4125796173,43.622679333930016,948833.1776752921,-25.26943058175584,20.286363187675942,-1.1112244974624539,50.77759056740313,68.6,13.2,12.5,5.7,1.186969039684304,0.0,0.0,0.0,0.0,0.0,2365.0,30.321645160213798,35.256412119336325,0.9878358158282594,38.756034271099196,8.302383475415137,9.994932709365685,0.028389435944946688,229.77742643171607,0.02133528966722463,0.9370947905904097,3.2412920520839488,0.34168538792657355,32.158956423137816,-6.5948198585787825,20.0338188099149,16.00755043102251,7.04259378497,10.597268349769697,4.224792374796065,27.0,9.0,2.0,-1.800068119373822,0.8708350266887834,2272.6252686219163,2462.0107076737427,1.0,1.0,0.0,0.0,41.85729994276134,8
2016-07-01 11:14:40.798453,2369.853133812382,2369.853133812382,2287.291411000998,2318.2452838350746,673366.1158246726,47.44360505457882,866636.5074231798,43.868051048498344,-59.324417052753624,19.82794730533617,50.70648485274753,68.6,13.2,12.5,5.7,1.1807625380262614,0.0,0.0,0.0,0.0,0.0,2320.0,29.180714450214957,36.088428828803984,0.90942437671953,-0.4575912593942748,-28.869071574226542,10.063008742549584,-0.036153939240296584,156.102782230489,0.012899219758077446,0.8799237566221385,10.243655835969045,0.10708935923458593,32.130655005217186,3.1990274286348743,20.45446313279856,16.704259642548777,6.476539948679109,10.403115557671505,4.238351813988905,27.0,10.0,1.0,1.375123337781651,1.4598754168448629,2225.5154724816716,2410.9750951884776,0.0,0.0,1.0,1.0,21.47452887215135,9
