Date,Open,High,Low,Close,Volume,DeliveryPct,FuturesOI,FII_Flow,DII_Flow,MF_Flow,SIP_Flow,PromoterPct,FiiPct,DiiPct,PublicPct,DividendYield,BonusIssues,StockSplits,Buybacks,PromoterBuying,PromoterSelling,MaxPain,IVRank,IVPercentile,OptionsPCR,BlockDealsVolume,BulkDealsVolume,PromoterPledging,MFHoldingChange,DailyTradedValue,BidAskSpread,MarketDepth,OrderBookImbalance,OpeningGapPct,FirstHourVolumePct,ClosingAuctionStrength,AppDownloadsGrowth,WebTrafficGrowth,SearchTrends,SocialMentions,JobPostingsGrowth,AnalystBuy,AnalystHold,AnalystSell,TargetPriceRevision,EstimateRevision
2025-07-15,1062.806929153094,1075.8961239010232,1058.5429606122968,1072.7230224609375,538506,41.661124655221826,1025581,20.72408123535987,-73.90838870124762,4.567312257026774,99.97755543127323,34.4,25.09987717410541,16.199960001004833,24.300162824889753,1.49646028249189,0.0,0.0,0.0,0.0,0.0,1075.0,44.88561977135749,46.93153473639649,0.9600362281789341,-71.43659880809479,-0.8894687716182337,9.821735786761478,0.06321320413501978,57.76677839333496,0.0348703077655811,0.9445967372188003,-1.3731884230200075,-0.9243852420632306,33.53399778182967,-1.1122412105188426,20.53995352237748,15.606855120475386,7.7261641034797846,13.92160666308202,4.909997208190416,24.0,8.0,2.0,-0.4500168856367337,0.5260157162964022
2025-07-16,1072.7230683397597,1080.7550800534184,1059.2370840274675,1072.425537109375,1753658,47.54940477864005,970332,-51.213917877719716,32.63398231570686,33.47384484233892,99.96704440385203,34.4,25.09663829459625,16.199033608892393,24.304328096511355,1.4962013967424947,0.0,0.0,0.0,0.0,0.0,1070.0,45.052180129701,45.14888773946171,1.0019534737376492,33.55327219347518,15.985091211863415,9.600764088364933,-0.04769965214541144,188.06676225561523,0.01937917380202403,1.22166397925018,-33.522078328762525,4.276856304915626e-06,30.675794673600354,-5.5121119235502904,20.21926098913106,16.3791308154842,7.845946034472259,13.228631475668513,4.735738871937763,25.0,9.0,2.0,1.8458419257469927,0.7490649103541194
2025-07-17,1072.4254521668308,1100.3887858576127,1070.9380382248519,1096.5216064453125,1193262,46.93115307508114,1038898,-129.65816270419853,-61.95019092101729,24.872022966698495,100.02205988334738,34.4,25.098520919361672,16.199544148809334,24.301934931828995,1.4994431998365534,0.0,0.0,0.0,0.0,0.0,1095.0,45.058693707090406,45.41114228428032,1.048243634452192,-75.13898999055652,7.20203184503059,9.53335896567495,0.03140137272757525,130.84375651501466,0.012633392526511853,0.9105755142124103,5.745153327862978,-7.920600659311839e-06,35.46701276191066,-5.4879550882440284,21.00459130060942,16.06204180497083,8.06774699244811,13.602134797123213,4.819612019889352,24.0,8.0,3.0,-1.3504540365205062,-0.7449718040268851
2025-07-18,1096.7199421494333,1099.0006920750411,1084.3248252625726,1086.7047119140625,844437,47.88707575239687,1020907,-125.17074104876795,55.21232926718555,14.731830281345735,100.00355480296457,34.4,25.096825577952306,16.202185986523325,24.300988435524374,1.4937526577357674,0.0,0.0,0.0,0.0,0.0,1085.0,45.15577554132809,42.8346130431493,0.9655847005642894,-0.39801102265859,20.602474275093247,9.304132287427183,0.003211191122591446,91.76536668145752,0.01168198514379479,1.1109828733804963,-13.737518262069528,0.018087715094260496,29.22385990778503,-8.566756246662525,21.394012851269277,15.308940430685997,8.640777693739206,12.721190866736082,4.681966959311751,25.0,9.0,2.0,1.0612182333830416,1.495163762225108
2025-07-21,1086.6055848772874,1086.6055848772874,1067.9632804947928,1081.1517333984375,805610,55.67020997906303,975687,-18.88585957749038,-47.15575525307669,26.374114041228186,99.9705301600331,34.4,25.096475826463656,16.201770092796774,24.30175408073957,1.4891182435690877,0.0,0.0,0.0,0.0,0.0,1080.0,45.26025211268558,41.505288524187556,0.9088976878476114,-42.59190328723089,22.144476615932497,9.560403302375986,-0.027302750356528998,87.09866479431152,0.02566923361626415,0.8920573004065266,-3.972624213160888,-0.009121800585602233,32.55719738058312,7.09303156238798,21.36142377723398,15.997242654705605,8.87426842464838,13.767209334651618,4.542039428175328,25.0,9.0,1.0,-1.383802083878985,-1.1291772644597236
2025-07-22,1080.7550594743432,1081.151727425281,1066.2775871105944,1075.6978759765625,961735,53.73526139343555,969283,-29.55823535868286,12.968887869143263,-4.994740893699314,100.15005626221328,34.4,25.097417931942996,16.202998248420705,24.299583819636297,1.4874800967831157,0.0,0.0,0.0,0.0,0.0,1075.0,44.98079309403568,45.07847553386204,0.932153962112014,38.39598953330912,0.2653454842951204,9.954188790531127,0.04141623511612553,103.45362967523194,0.03021906004313088,0.943038238625214,-6.830451854887093,-0.0366899401666263,27.770221795330144,-4.282525812622573,21.414800879798353,16.038082518228638,8.765038696641069,14.908589117714538,4.6827107322403805,26.0,8.0,0.0,0.6719215531796038,-2.6359940255866054
2025-07-23,1075.8961559108811,1077.879374631454,1042.1814376611392,1053.68408203125,1508414,47.06148934106714,985513,-7.386959588401217,-21.309301185238866,21.507061184067105,100.03202978482425,34.4,25.09743000159074,16.201728235115333,24.30084176329393,1.4945083740723755,0.0,0.0,0.0,0.0,0.0,1055.0,44.435801490156784,48.96751363678129,0.920479287955871,-14.64384265919998,-15.772732176051957,10.102414201737986,-0.004338173288026895,158.9391820913086,0.010038458404458621,0.8860788992795807,-24.594497037199513,0.01843267879827574,31.835441940698658,2.5040502966589373,21.06437293862485,15.538718941430297,8.458739715298444,14.503381139941608,4.559735696058704,27.0,8.0,0.0,-1.3429187639432771,-2.976976833792202
2025-07-24,1074.904560545757,1095.2325526962995,1056.559787141609,1063.798583984375,6264546,56.643321394433805,959503,44.77201959711511,-11.583681641862878,6.691005442943936,100.15703457795713,34.4,25.09586819678238,16.200582427156707,24.303549376060914,1.490761144047526,0.0,0.0,0.0,0.0,0.0,1065.0,44.32802950762918,44.971144406766285,0.9345792637589567,-38.10008173093421,-24.683066488668402,10.449545649522022,0.05812667898221041,666.421516410498,0.022317889436308993,1.0793737134861923,-10.29304741692631,2.0139317729465014,26.751622842180147,5.36223749280234,19.40209162185013,15.33021577340615,8.221456970295964,15.273462500019036,4.542724391724602,27.0,9.0,0.0,-0.08328637488023383,0.8103873632927485
2025-07-25,1068.954811409823,1070.7397565448848,1041.1897513732042,1045.5528564453125,1180451,49.354913064058756,999420,23.440961639473514,19.610352406261143,4.856179585693285,100.10821024680034,34.4,25.09616791809624,16.20320811161192,24.300623970291838,1.4943170150109601,0.0,0.0,0.0,0.0,0.0,1045.0,44.452447485714075,43.519484808617285,1.0310307982187321,-6.010236290612319,-15.718720583083758,10.334588475010094,0.04742270328428659,123.42239149437256,0.015533869697159985,0.9563962734608218,-9.904390437912484,0.4846995947424252,26.379601462070585,-4.95969238377883,18.94796671976573,15.447514574055504,8.208784386619794,15.678250603867456,4.646330405890066,28.0,8.0,0.0,0.7364479713951761,0.8133751434993979
2025-07-28,1039.2065390711946,1062.0135528103524,1035.636769825581,1051.0067138671875,1219854,47.53720184360916,984490,-43.79048173421687,-60.48726087685138,32.62907912670998,100.12555736359685,34.4,25.09862309429697,16.203212351172727,24.298164554530302,1.4956798160162115,0.0,0.0,0.0,0.0,0.0,1050.0,44.330150946642014,42.893300143994935,0.9364683538992153,-48.62817641811215,-12.919921026856372,10.704839032516233,0.005723138252126798,128.20747439377442,0.014065191392338985,1.0656588366380373,6.617199712411496,-0.6069819746554209,36.5177756089637,0.7257189756757094,18.693289371215165,15.030424210830505,7.621601927222728,18.03633531852209,4.603128575853052,29.0,9.0,1.0,2.634858826588165,0.7476894238860421
