Date,Open,High,Low,Close,Volume,DeliveryPct,FuturesOI,FII_Flow,DII_Flow,MF_Flow,SIP_Flow,PromoterPct,FiiPct,DiiPct,PublicPct,DividendYield,BonusIssues,StockSplits,Buybacks,PromoterBuying,PromoterSelling,MaxPain,IVRank,IVPercentile,OptionsPCR,BlockDealsVolume,BulkDealsVolume,PromoterPledging,MFHoldingChange,DailyTradedValue,BidAskSpread,MarketDepth,OrderBookImbalance,OpeningGapPct,FirstHourVolumePct,ClosingAuctionStrength,AppDownloadsGrowth,WebTrafficGrowth,SearchTrends,SocialMentions,JobPostingsGrowth,AnalystBuy,AnalystHold,AnalystSell,TargetPriceRevision,EstimateRevision
2025-07-07,142.57881573897038,145.27994386943558,142.38185147296002,144.2013702392578,24354631,51.19579164467266,1008793,29.306312045209395,-37.36035970915377,25.809178588624548,100.06599528753803,51.5,8.498750214507455,24.09901111028511,15.902238675207428,1.4988164597621731,0.0,0.0,0.0,0.0,0.0,145.0,44.816323460965904,46.77315291599237,1.0609884432062462,-61.592522620603035,3.0906582560559808,10.27749096079919,-0.03241160917957385,351.1971161871506,0.01714934802853297,1.1859523935860197,14.651257623276281,-1.1252004731961323,27.566616316638818,0.8120127479424526,20.258224894337715,15.596122950528333,8.268997419569246,10.94581396371356,4.726106097587018,24.0,7.0,4.0,3.374735520105782,-0.5862286596198287
2025-07-08,145.18616198454777,145.3456024316214,143.33850752266036,144.26702880859375,13876094,51.86778031445334,992593,-33.768966079648145,43.303508971766185,18.02238021135217,100.16239408654599,51.5,8.500459538534592,24.098539873588116,15.901000587877292,1.4976251108517997,0.0,0.0,0.0,0.0,0.0,145.0,44.78665367734619,46.02815430118319,0.965122275516032,-14.646969205028785,-14.092086127648066,10.157325506756953,0.05211591428095505,200.18628528487548,0.011543145707625718,1.1449824313331702,9.393979000713257,0.6829281466992961,31.234590872692944,-9.653330343357139,20.157921321203563,16.561159367850955,8.42542245411326,8.784070095144505,4.616500583644815,25.0,6.0,4.0,0.5166877473935779,0.4998457055414917
2025-07-09,143.92939669076205,144.1826180784255,140.76868028886392,140.9187469482422,12440150,48.57517880195605,977918,56.73585877573856,27.49033291692199,8.341614557430535,100.03574963477294,51.5,8.503209989856703,24.09734632345661,15.899443686686695,1.5004320910718543,0.0,0.0,0.0,0.0,0.0,140.0,44.990328107660886,46.1722230287213,0.8743569639941556,36.4425343195102,-19.12494307272123,10.437106626404937,-0.001725718516193006,175.3050349848175,0.020656889117978444,1.0117303531823387,6.2141408456050815,-0.23403276592024094,27.230897912340012,-3.317278924565621,20.364043247317543,16.389540670018135,8.562534671721334,9.574953558389566,4.694563531504507,25.0,7.0,5.0,-0.10305689012323693,-1.2376576865737288
2025-07-10,141.38767673745397,143.1696715821589,140.6842554601532,142.8695526123047,14545796,53.28027469797405,1002213,29.058273400086666,27.487915050637405,12.599366220080835,99.94485195548768,51.5,8.500322342166033,24.098214864531908,15.90146279330206,1.498977088127952,0.0,0.0,0.0,0.0,0.0,145.0,45.23825151187145,44.09966169185702,0.9977325506737583,65.01497210879877,-14.232873636039194,10.259038041971712,0.007661871596219087,207.8151366909851,0.02271833734568504,0.9513383672696097,-22.286338242052185,0.33276607929533847,30.446918769404387,-3.0437779911452036,20.2164237790811,15.863010045491395,8.322243118546258,9.256612905216961,4.515931212649928,24.0,8.0,5.0,-0.7162750601203642,-0.3821924779502022
2025-07-11,145.37374918945594,145.37374918945594,140.9281209977148,141.2938995361328,12767735,46.51922084625704,953132,-81.3107970613123,-29.363393061870646,24.18794539758744,100.14710497148957,51.5,8.499108701885826,24.097092473398423,15.90379882471575,1.5057850286652203,0.0,0.0,0.0,0.0,0.0,140.0,44.923214711703494,48.21968852261672,0.9916319874040694,62.48266398423344,48.15727612312452,10.222073227140655,0.03697091097591895,180.40030663939666,0.020463669733540774,1.0255245179393802,-29.320071921263754,1.7527853425472077,32.272515938525025,5.512562934190006,21.17007669796486,16.280033606596525,8.6757472671182,9.416624814798446,4.455665874939196,25.0,7.0,6.0,1.2230676090780128,2.0751718735119806
2025-07-14,141.29389177165774,142.1849035698677,140.32786095889242,140.77806091308594,8021902,49.520424026657736,997666,41.8598537436834,47.70428131012497,32.45184836836802,99.96215610986505,51.5,8.499316840844568,24.097572219490964,15.903110939664458,1.5058545740013638,0.0,0.0,0.0,0.0,0.0,140.0,44.762721165845704,49.177285713606715,0.9976049103523433,-8.793026744290774,-11.138126769202954,9.99187123481687,0.027650378746632114,112.93078083948059,0.030441020429765812,0.9752239495526794,13.528786045118483,-5.495265611092652e-06,24.27943639614796,3.8104093223304316,20.62947122952764,16.23568947895232,8.234863090230963,9.795884039684978,4.219977704602521,26.0,7.0,7.0,-1.2520581149164511,-0.10713669385105729
2025-07-15,141.2001121933717,142.46626200985415,141.19072408310515,141.997314453125,4853043,54.39623065962408,998902,-61.88684479843039,-17.967780286958572,5.84215316242862,100.12175856712474,51.5,8.497355737788409,24.09363873615378,15.909005526057811,1.5033242981779422,0.0,0.0,0.0,0.0,0.0,140.0,44.6566518190978,44.93240617358654,1.0468603699924115,15.160507186738728,20.35296446405565,10.028043134512108,0.007158485632209721,68.9119072925537,0.020032733047642505,0.7802779790905499,15.033637982650621,0.2997990436495105,32.083431197559534,-2.269017819642644,20.40981148556315,17.031117517128166,8.383241291758639,11.172707931650578,4.314397483840629,26.0,6.0,6.0,-0.05642524811961225,-1.0923690773002386
2025-07-16,141.80973624799438,143.1978169887785,141.27514348282585,142.59756469726562,7218210,55.52911190866256,979537,-56.55605561747821,-2.918333094542632,32.71678383939249,100.1410269120607,51.5,8.49981094228821,24.09453679137936,15.905652266332424,1.5063499120404718,0.0,0.0,0.0,0.0,0.0,145.0,45.05361783391442,41.86211277897854,1.0028840288851655,-19.483969582872582,6.35482300881502,9.895564002266399,0.01458910647291445,102.92991674734498,0.010962449483243781,1.0332546250764343,-11.138601097841873,-0.13209982586856744,36.067509897410986,5.725111301628444,19.623679172236304,17.339259702900094,8.592280477637258,10.219763715419901,4.103389184312539,25.0,5.0,5.0,2.1741257982033093,-0.6976893099595967
2025-07-17,142.9070616232188,143.00085685099194,141.26574531518656,141.5846405029297,6727858,50.165350344245134,969491,-0.15988802136239144,7.806078264915651,32.21171662498281,100.19984549325505,51.5,8.502940518457722,24.095104814886525,15.901954666655755,1.5112501028741585,0.0,0.0,0.0,0.0,0.0,140.0,45.11094219142032,44.12416948291097,0.9390462732518065,49.07061620087633,-3.3685735107387798,10.210142542972923,0.006369663442406777,95.25613562847595,0.011638802424541092,1.1209279422006235,-18.551026221212982,0.21704222411527918,32.02810976453149,-7.194231560847095,20.19555146261808,17.302169287677646,8.695203582854711,9.792090445807366,4.263163416535659,26.0,6.0,6.0,0.7451145226908721,1.9132991749501176
2025-07-18,141.16257418840559,142.19426443398706,139.37120557819378,140.7405242919922,9017783,55.30123789279831,991524,-25.467342493602448,39.73562844188153,3.9237710247341475,100.18426819289563,51.5,8.498575410916457,24.09627100304105,15.905153586042488,1.514163630207676,0.0,0.0,0.0,0.0,0.0,140.0,45.289778112178375,46.1527605807793,1.022782027465883,-68.85005160871614,29.619865537172217,10.33025532992846,-0.06351130123667782,126.91675073714141,0.01757648949192982,0.8818114058140776,-15.790438020679453,-0.2981017665651159,30.899942377288777,-0.2999856964614464,19.662107227916646,17.344304787856743,9.32046526590321,12.439261365710195,4.535969471096754,27.0,7.0,5.0,2.1923264912772003,1.426400439926906
